Recording timestamp	Project name	Export date	Participant name	Variable1	Recording name	Recording date	Recording start time	Recording duration	Timeline name	Recording Fixation filter name	Recording software version	Recording resolution height	Recording resolution width	Recording monitor latency	Average calibration accuracy (mm)	Average calibration precision (mm)	Average calibration accuracy (degrees)	Average calibration precision (degrees)	Average calibration accuracy (pixels)	Average calibration precision (pixels)	Eyetracker timestamp	Event	Event value	Gaze point X	Gaze point Y	Gaze point left X	Gaze point left Y	Gaze point right X	Gaze point right Y	Gaze direction right X	Gaze direction right Y	Gaze direction right Z	Gaze direction left X	Gaze direction left Y	Gaze direction left Z	Pupil diameter left	Pupil diameter right	Validity left	Validity right	Eye position left X (RCSmm)	Eye position left Y (RCSmm)	Eye position left Z (RCSmm)	Eye position right X (RCSmm)	Eye position right Y (RCSmm)	Eye position right Z (RCSmm)	Gaze point left X (RCSmm)	Gaze point left Y (RCSmm)	Gaze point right X (RCSmm)	Gaze point right Y (RCSmm)	Gaze point X (MCSnorm)	Gaze point Y (MCSnorm)	Gaze point left X (MCSnorm)	Gaze point left Y (MCSnorm)	Gaze point right X (MCSnorm)	Gaze point right Y (MCSnorm)	Presented Stimulus name	Presented Media name	Presented Media width	Presented Media height	Presented Media position X (RCSpx)	Presented Media position Y (RCSpx)	Original Media width	Original Media height	Eye movement type	Gaze event duration	Eye movement type index	Fixation point X	Fixation point Y	Fixation point X (MCSnorm)	Fixation point Y (MCSnorm)	AOI hit [bear_raindeer - correct]	AOI hit [bear_raindeer - foil1]	AOI hit [bear_raindeer - foil2]	
110390	Lund screen-based demo project	2018-11-29	Participant1		Recording1	2018-11-15	09:53:30.267	265287	Timeline1	Raw	1.102.15986	1080	1920	10,00	7,6		0,74		42		6413776599			481	277	467	261	495	293	-0,17749	-0,10016	-0,97901	-0,05515	-0,07492	-0,99566	3,30	3,41	Valid	Valid	111,1	184,8	466,2	174,8	191,3	464,5	85,3	47,7	90,6	53,6	0,1579	0,3122	0,1475	0,3006	0,1682	0,3239	bear_raindeer	bear_raindeer.jpg	1400	1400	260	-160	1400	1400	Fixation	17	4814	481	277	0,1579	0,3122	0	1	0	
110407	Lund screen-based demo project	2018-11-29	Participant1		Recording1	2018-11-15	09:53:30.267	265287	Timeline1	Raw	1.102.15986	1080	1920	10,00	7,6		0,74		42		6413793254			476	279	462	262	491	295	-0,17654	-0,10120	-0,97908	-0,05433	-0,07527	-0,99568	3,29	3,38	Valid	Valid	109,9	184,8	467,3	173,7	191,5	465,6	84,4	48,0	89,7	54,0	0,1545	0,3135	0,1443	0,3018	0,1648	0,3253	bear_raindeer	bear_raindeer.jpg	1400	1400	260	-160	1400	1400	Fixation	17	4815	476	279	0,1545	0,3135	0	1	0	
110424	Lund screen-based demo project	2018-11-29	Participant1		Recording1	2018-11-15	09:53:30.267	265287	Timeline1	Raw	1.102.15986	1080	1920	10,00	7,6		0,74		42		6413809909			461	275	449	255	472	296	-0,18113	-0,09944	-0,97842	-0,05706	-0,06985	-0,99592	3,27	3,36	Valid	Valid	108,8	183,5	465,4	172,1	190,5	463,8	82,1	46,6	86,3	54,0	0,1433	0,3109	0,1351	0,2964	0,1514	0,3254	bear_raindeer	bear_raindeer.jpg	1400	1400	260	-160	1400	1400	Fixation	17	4816	461	275	0,1433	0,3109	0	1	0	
110440	Lund screen-based demo project	2018-11-29	Participant1		Recording1	2018-11-15	09:53:30.267	265287	Timeline1	Raw	1.102.15986	1080	1920	10,00	7,6		0,74		42		6413826563			455	261	449	243	462	278	-0,18211	-0,09344	-0,97883	-0,05513	-0,06549	-0,99633	3,28	3,34	Valid	Valid	107,8	183,7	466,1	170,9	190,9	464,6	82,0	44,4	84,5	50,9	0,1395	0,3004	0,1348	0,2878	0,1443	0,3131	bear_raindeer	bear_raindeer.jpg	1400	1400	260	-160	1400	1400	Fixation	17	4817	455	261	0,1395	0,3004	0	1	0	
110457	Lund screen-based demo project	2018-11-29	Participant1		Recording1	2018-11-15	09:53:30.267	265287	Timeline1	Raw	1.102.15986	1080	1920	10,00	7,6		0,74		42		6413843218			441	252			441	252	-0,18828	-0,08383	-0,97853					3,29	Invalid	Valid				169,9	191,2	464,5			80,5	46,0	0,1290	0,2942			0,1290	0,2942	bear_raindeer	bear_raindeer.jpg	1400	1400	260	-160	1400	1400	Fixation	17	4818	441	252	0,1290	0,2942	0	1	0	
110473	Lund screen-based demo project	2018-11-29	Participant1		Recording1	2018-11-15	09:53:30.267	265287	Timeline1	Raw	1.102.15986	1080	1920	10,00	7,6		0,74		42		6413859873																	Invalid	Invalid																	bear_raindeer	bear_raindeer.jpg	1400	1400	260	-160	1400	1400	EyesNotFound	17	1598					0	0	0	
110490	Lund screen-based demo project	2018-11-29	Participant1		Recording1	2018-11-15	09:53:30.267	265287	Timeline1	Raw	1.102.15986	1080	1920	10,00	7,6		0,74		42		6413876527																	Invalid	Invalid																	bear_raindeer	bear_raindeer.jpg	1400	1400	260	-160	1400	1400	EyesNotFound	17	1599					0	0	0	
110507	Lund screen-based demo project	2018-11-29	Participant1		Recording1	2018-11-15	09:53:30.267	265287	Timeline1	Raw	1.102.15986	1080	1920	10,00	7,6		0,74		42		6413893182																	Invalid	Invalid																	bear_raindeer	bear_raindeer.jpg	1400	1400	260	-160	1400	1400	EyesNotFound	17	1600					0	0	0	
110523	Lund screen-based demo project	2018-11-29	Participant1		Recording1	2018-11-15	09:53:30.267	265287	Timeline1	Raw	1.102.15986	1080	1920	10,00	7,6		0,74		42		6413909837																	Invalid	Invalid																	bear_raindeer	bear_raindeer.jpg	1400	1400	260	-160	1400	1400	EyesNotFound	17	1601					0	0	0	
110540	Lund screen-based demo project	2018-11-29	Participant1		Recording1	2018-11-15	09:53:30.267	265287	Timeline1	Raw	1.102.15986	1080	1920	10,00	7,6		0,74		42		6413926491																	Invalid	Invalid																	bear_raindeer	bear_raindeer.jpg	1400	1400	260	-160	1400	1400	EyesNotFound	17	1602					0	0	0	
110557	Lund screen-based demo project	2018-11-29	Participant1		Recording1	2018-11-15	09:53:30.267	265287	Timeline1	Raw	1.102.15986	1080	1920	10,00	7,6		0,74		42		6413943146																	Invalid	Invalid																	bear_raindeer	bear_raindeer.jpg	1400	1400	260	-160	1400	1400	EyesNotFound	17	1603					0	0	0	
110573	Lund screen-based demo project	2018-11-29	Participant1		Recording1	2018-11-15	09:53:30.267	265287	Timeline1	Raw	1.102.15986	1080	1920	10,00	7,6		0,74		42		6413959801																	Invalid	Invalid																	bear_raindeer	bear_raindeer.jpg	1400	1400	260	-160	1400	1400	EyesNotFound	17	1604					0	0	0	
110590	Lund screen-based demo project	2018-11-29	Participant1		Recording1	2018-11-15	09:53:30.267	265287	Timeline1	Raw	1.102.15986	1080	1920	10,00	7,6		0,74		42		6413976455																	Invalid	Invalid																	bear_raindeer	bear_raindeer.jpg	1400	1400	260	-160	1400	1400	EyesNotFound	17	1605					0	0	0	
110607	Lund screen-based demo project	2018-11-29	Participant1		Recording1	2018-11-15	09:53:30.267	265287	Timeline1	Raw	1.102.15986	1080	1920	10,00	7,6		0,74		42		6413993110																	Invalid	Invalid																	bear_raindeer	bear_raindeer.jpg	1400	1400	260	-160	1400	1400	EyesNotFound	17	1606					0	0	0	
110623	Lund screen-based demo project	2018-11-29	Participant1		Recording1	2018-11-15	09:53:30.267	265287	Timeline1	Raw	1.102.15986	1080	1920	10,00	7,6		0,74		42		6414009765																	Invalid	Invalid																	bear_raindeer	bear_raindeer.jpg	1400	1400	260	-160	1400	1400	EyesNotFound	17	1607					0	0	0	
110640	Lund screen-based demo project	2018-11-29	Participant1		Recording1	2018-11-15	09:53:30.267	265287	Timeline1	Raw	1.102.15986	1080	1920	10,00	7,6		0,74		42		6414026420																	Invalid	Invalid																	bear_raindeer	bear_raindeer.jpg	1400	1400	260	-160	1400	1400	EyesNotFound	17	1608					0	0	0	
110657	Lund screen-based demo project	2018-11-29	Participant1		Recording1	2018-11-15	09:53:30.267	265287	Timeline1	Raw	1.102.15986	1080	1920	10,00	7,6		0,74		42		6414043074																	Invalid	Invalid																	bear_raindeer	bear_raindeer.jpg	1400	1400	260	-160	1400	1400	EyesNotFound	17	1609					0	0	0	
110673	Lund screen-based demo project	2018-11-29	Participant1		Recording1	2018-11-15	09:53:30.267	265287	Timeline1	Raw	1.102.15986	1080	1920	10,00	7,6		0,74		42		6414059729																	Invalid	Invalid																	bear_raindeer	bear_raindeer.jpg	1400	1400	260	-160	1400	1400	EyesNotFound	17	1610					0	0	0	
110690	Lund screen-based demo project	2018-11-29	Participant1		Recording1	2018-11-15	09:53:30.267	265287	Timeline1	Raw	1.102.15986	1080	1920	10,00	7,6		0,74		42		6414076384																	Invalid	Invalid																	bear_raindeer	bear_raindeer.jpg	1400	1400	260	-160	1400	1400	EyesNotFound	17	1611					0	0	0	
110707	Lund screen-based demo project	2018-11-29	Participant1		Recording1	2018-11-15	09:53:30.267	265287	Timeline1	Raw	1.102.15986	1080	1920	10,00	7,6		0,74		42		6414093038																	Invalid	Invalid																	bear_raindeer	bear_raindeer.jpg	1400	1400	260	-160	1400	1400	EyesNotFound	17	1612					0	0	0	
110723	Lund screen-based demo project	2018-11-29	Participant1		Recording1	2018-11-15	09:53:30.267	265287	Timeline1	Raw	1.102.15986	1080	1920	10,00	7,6		0,74		42		6414109693																	Invalid	Invalid																	bear_raindeer	bear_raindeer.jpg	1400	1400	260	-160	1400	1400	EyesNotFound	17	1613					0	0	0	
110740	Lund screen-based demo project	2018-11-29	Participant1		Recording1	2018-11-15	09:53:30.267	265287	Timeline1	Raw	1.102.15986	1080	1920	10,00	7,6		0,74		42		6414126348																	Invalid	Invalid																	bear_raindeer	bear_raindeer.jpg	1400	1400	260	-160	1400	1400	EyesNotFound	17	1614					0	0	0	
110757	Lund screen-based demo project	2018-11-29	Participant1		Recording1	2018-11-15	09:53:30.267	265287	Timeline1	Raw	1.102.15986	1080	1920	10,00	7,6		0,74		42		6414143002																	Invalid	Invalid																	bear_raindeer	bear_raindeer.jpg	1400	1400	260	-160	1400	1400	EyesNotFound	17	1615					0	0	0	
110773	Lund screen-based demo project	2018-11-29	Participant1		Recording1	2018-11-15	09:53:30.267	265287	Timeline1	Raw	1.102.15986	1080	1920	10,00	7,6		0,74		42		6414159657																	Invalid	Invalid																	bear_raindeer	bear_raindeer.jpg	1400	1400	260	-160	1400	1400	EyesNotFound	17	1616					0	0	0	
110790	Lund screen-based demo project	2018-11-29	Participant1		Recording1	2018-11-15	09:53:30.267	265287	Timeline1	Raw	1.102.15986	1080	1920	10,00	7,6		0,74		42		6414176312																	Invalid	Invalid																	bear_raindeer	bear_raindeer.jpg	1400	1400	260	-160	1400	1400	EyesNotFound	17	1617					0	0	0	
110807	Lund screen-based demo project	2018-11-29	Participant1		Recording1	2018-11-15	09:53:30.267	265287	Timeline1	Raw	1.102.15986	1080	1920	10,00	7,6		0,74		42		6414192966																	Invalid	Invalid																	bear_raindeer	bear_raindeer.jpg	1400	1400	260	-160	1400	1400	EyesNotFound	17	1618					0	0	0	
110823	Lund screen-based demo project	2018-11-29	Participant1		Recording1	2018-11-15	09:53:30.267	265287	Timeline1	Raw	1.102.15986	1080	1920	10,00	7,6		0,74		42		6414209621																	Invalid	Invalid																	bear_raindeer	bear_raindeer.jpg	1400	1400	260	-160	1400	1400	EyesNotFound	24	1619					0	0	0	
110855	Lund screen-based demo project	2018-11-29	Participant1		Recording1	2018-11-15	09:53:30.267	265287	Timeline1	Raw	1.102.15986	1080	1920	10,00	7,6		0,74		42		6414241255																	Invalid	Invalid																	bear_raindeer	bear_raindeer.jpg	1400	1400	260	-160	1400	1400	EyesNotFound	24	1620					0	0	0	
110872	Lund screen-based demo project	2018-11-29	Participant1		Recording1	2018-11-15	09:53:30.267	265287	Timeline1	Raw	1.102.15986	1080	1920	10,00	7,6		0,74		42		6414257909																	Invalid	Invalid																	bear_raindeer	bear_raindeer.jpg	1400	1400	260	-160	1400	1400	EyesNotFound	17	1621					0	0	0	
110888	Lund screen-based demo project	2018-11-29	Participant1		Recording1	2018-11-15	09:53:30.267	265287	Timeline1	Raw	1.102.15986	1080	1920	10,00	7,6		0,74		42		6414274564																	Invalid	Invalid																	bear_raindeer	bear_raindeer.jpg	1400	1400	260	-160	1400	1400	EyesNotFound	17	1622					0	0	0	
110905	Lund screen-based demo project	2018-11-29	Participant1		Recording1	2018-11-15	09:53:30.267	265287	Timeline1	Raw	1.102.15986	1080	1920	10,00	7,6		0,74		42		6414291219																	Invalid	Invalid																	bear_raindeer	bear_raindeer.jpg	1400	1400	260	-160	1400	1400	EyesNotFound	17	1623					0	0	0	
110921	Lund screen-based demo project	2018-11-29	Participant1		Recording1	2018-11-15	09:53:30.267	265287	Timeline1	Raw	1.102.15986	1080	1920	10,00	7,6		0,74		42		6414307873																	Invalid	Invalid																	bear_raindeer	bear_raindeer.jpg	1400	1400	260	-160	1400	1400	EyesNotFound	17	1624					0	0	0	
110938	Lund screen-based demo project	2018-11-29	Participant1		Recording1	2018-11-15	09:53:30.267	265287	Timeline1	Raw	1.102.15986	1080	1920	10,00	7,6		0,74		42		6414324528																	Invalid	Invalid																	bear_raindeer	bear_raindeer.jpg	1400	1400	260	-160	1400	1400	EyesNotFound	17	1625					0	0	0	
110955	Lund screen-based demo project	2018-11-29	Participant1		Recording1	2018-11-15	09:53:30.267	265287	Timeline1	Raw	1.102.15986	1080	1920	10,00	7,6		0,74		42		6414341183																	Invalid	Invalid																	bear_raindeer	bear_raindeer.jpg	1400	1400	260	-160	1400	1400	EyesNotFound	17	1626					0	0	0	
110971	Lund screen-based demo project	2018-11-29	Participant1		Recording1	2018-11-15	09:53:30.267	265287	Timeline1	Raw	1.102.15986	1080	1920	10,00	7,6		0,74		42		6414357837																	Invalid	Invalid																	bear_raindeer	bear_raindeer.jpg	1400	1400	260	-160	1400	1400	EyesNotFound	17	1627					0	0	0	
110988	Lund screen-based demo project	2018-11-29	Participant1		Recording1	2018-11-15	09:53:30.267	265287	Timeline1	Raw	1.102.15986	1080	1920	10,00	7,6		0,74		42		6414374492																	Invalid	Invalid																	bear_raindeer	bear_raindeer.jpg	1400	1400	260	-160	1400	1400	EyesNotFound	17	1628					0	0	0	
111005	Lund screen-based demo project	2018-11-29	Participant1		Recording1	2018-11-15	09:53:30.267	265287	Timeline1	Raw	1.102.15986	1080	1920	10,00	7,6		0,74		42		6414391147																	Invalid	Invalid																	bear_raindeer	bear_raindeer.jpg	1400	1400	260	-160	1400	1400	EyesNotFound	17	1629					0	0	0	
111021	Lund screen-based demo project	2018-11-29	Participant1		Recording1	2018-11-15	09:53:30.267	265287	Timeline1	Raw	1.102.15986	1080	1920	10,00	7,6		0,74		42		6414407801																	Invalid	Invalid																	bear_raindeer	bear_raindeer.jpg	1400	1400	260	-160	1400	1400	EyesNotFound	17	1630					0	0	0	
111038	Lund screen-based demo project	2018-11-29	Participant1		Recording1	2018-11-15	09:53:30.267	265287	Timeline1	Raw	1.102.15986	1080	1920	10,00	7,6		0,74		42		6414424456																	Invalid	Invalid																	bear_raindeer	bear_raindeer.jpg	1400	1400	260	-160	1400	1400	EyesNotFound	17	1631					0	0	0	
111055	Lund screen-based demo project	2018-11-29	Participant1		Recording1	2018-11-15	09:53:30.267	265287	Timeline1	Raw	1.102.15986	1080	1920	10,00	7,6		0,74		42		6414441111																	Invalid	Invalid																	bear_raindeer	bear_raindeer.jpg	1400	1400	260	-160	1400	1400	EyesNotFound	17	1632					0	0	0	
111071	Lund screen-based demo project	2018-11-29	Participant1		Recording1	2018-11-15	09:53:30.267	265287	Timeline1	Raw	1.102.15986	1080	1920	10,00	7,6		0,74		42		6414457766																	Invalid	Invalid																	bear_raindeer	bear_raindeer.jpg	1400	1400	260	-160	1400	1400	EyesNotFound	17	1633					0	0	0	
111088	Lund screen-based demo project	2018-11-29	Participant1		Recording1	2018-11-15	09:53:30.267	265287	Timeline1	Raw	1.102.15986	1080	1920	10,00	7,6		0,74		42		6414474420																	Invalid	Invalid																	bear_raindeer	bear_raindeer.jpg	1400	1400	260	-160	1400	1400	EyesNotFound	17	1634					0	0	0	
111105	Lund screen-based demo project	2018-11-29	Participant1		Recording1	2018-11-15	09:53:30.267	265287	Timeline1	Raw	1.102.15986	1080	1920	10,00	7,6		0,74		42		6414491075																	Invalid	Invalid																	bear_raindeer	bear_raindeer.jpg	1400	1400	260	-160	1400	1400	EyesNotFound	17	1635					0	0	0	
111121	Lund screen-based demo project	2018-11-29	Participant1		Recording1	2018-11-15	09:53:30.267	265287	Timeline1	Raw	1.102.15986	1080	1920	10,00	7,6		0,74		42		6414507730																	Invalid	Invalid																	bear_raindeer	bear_raindeer.jpg	1400	1400	260	-160	1400	1400	EyesNotFound	17	1636					0	0	0	
111138	Lund screen-based demo project	2018-11-29	Participant1		Recording1	2018-11-15	09:53:30.267	265287	Timeline1	Raw	1.102.15986	1080	1920	10,00	7,6		0,74		42		6414524384																	Invalid	Invalid																	bear_raindeer	bear_raindeer.jpg	1400	1400	260	-160	1400	1400	EyesNotFound	17	1637					0	0	0	
111155	Lund screen-based demo project	2018-11-29	Participant1		Recording1	2018-11-15	09:53:30.267	265287	Timeline1	Raw	1.102.15986	1080	1920	10,00	7,6		0,74		42		6414541039																	Invalid	Invalid																	bear_raindeer	bear_raindeer.jpg	1400	1400	260	-160	1400	1400	EyesNotFound	17	1638					0	0	0	
111171	Lund screen-based demo project	2018-11-29	Participant1		Recording1	2018-11-15	09:53:30.267	265287	Timeline1	Raw	1.102.15986	1080	1920	10,00	7,6		0,74		42		6414557694																	Invalid	Invalid																	bear_raindeer	bear_raindeer.jpg	1400	1400	260	-160	1400	1400	EyesNotFound	17	1639					0	0	0	
111188	Lund screen-based demo project	2018-11-29	Participant1		Recording1	2018-11-15	09:53:30.267	265287	Timeline1	Raw	1.102.15986	1080	1920	10,00	7,6		0,74		42		6414574348																	Invalid	Invalid																	bear_raindeer	bear_raindeer.jpg	1400	1400	260	-160	1400	1400	EyesNotFound	17	1640					0	0	0	
111205	Lund screen-based demo project	2018-11-29	Participant1		Recording1	2018-11-15	09:53:30.267	265287	Timeline1	Raw	1.102.15986	1080	1920	10,00	7,6		0,74		42		6414591003																	Invalid	Invalid																	bear_raindeer	bear_raindeer.jpg	1400	1400	260	-160	1400	1400	EyesNotFound	17	1641					0	0	0	
111221	Lund screen-based demo project	2018-11-29	Participant1		Recording1	2018-11-15	09:53:30.267	265287	Timeline1	Raw	1.102.15986	1080	1920	10,00	7,6		0,74		42		6414607658																	Invalid	Invalid																	bear_raindeer	bear_raindeer.jpg	1400	1400	260	-160	1400	1400	EyesNotFound	17	1642					0	0	0	
111238	Lund screen-based demo project	2018-11-29	Participant1		Recording1	2018-11-15	09:53:30.267	265287	Timeline1	Raw	1.102.15986	1080	1920	10,00	7,6		0,74		42		6414624312																	Invalid	Invalid																	bear_raindeer	bear_raindeer.jpg	1400	1400	260	-160	1400	1400	EyesNotFound	17	1643					0	0	0	
111255	Lund screen-based demo project	2018-11-29	Participant1		Recording1	2018-11-15	09:53:30.267	265287	Timeline1	Raw	1.102.15986	1080	1920	10,00	7,6		0,74		42		6414640967																	Invalid	Invalid																	bear_raindeer	bear_raindeer.jpg	1400	1400	260	-160	1400	1400	EyesNotFound	17	1644					0	0	0	
111271	Lund screen-based demo project	2018-11-29	Participant1		Recording1	2018-11-15	09:53:30.267	265287	Timeline1	Raw	1.102.15986	1080	1920	10,00	7,6		0,74		42		6414657622																	Invalid	Invalid																	bear_raindeer	bear_raindeer.jpg	1400	1400	260	-160	1400	1400	EyesNotFound	17	1645					0	0	0	
111288	Lund screen-based demo project	2018-11-29	Participant1		Recording1	2018-11-15	09:53:30.267	265287	Timeline1	Raw	1.102.15986	1080	1920	10,00	7,6		0,74		42		6414674276																	Invalid	Invalid																	bear_raindeer	bear_raindeer.jpg	1400	1400	260	-160	1400	1400	EyesNotFound	17	1646					0	0	0	
111305	Lund screen-based demo project	2018-11-29	Participant1		Recording1	2018-11-15	09:53:30.267	265287	Timeline1	Raw	1.102.15986	1080	1920	10,00	7,6		0,74		42		6414690931																	Invalid	Invalid																	bear_raindeer	bear_raindeer.jpg	1400	1400	260	-160	1400	1400	EyesNotFound	17	1647					0	0	0	
111321	Lund screen-based demo project	2018-11-29	Participant1		Recording1	2018-11-15	09:53:30.267	265287	Timeline1	Raw	1.102.15986	1080	1920	10,00	7,6		0,74		42		6414707586																	Invalid	Invalid																	bear_raindeer	bear_raindeer.jpg	1400	1400	260	-160	1400	1400	EyesNotFound	17	1648					0	0	0	
111338	Lund screen-based demo project	2018-11-29	Participant1		Recording1	2018-11-15	09:53:30.267	265287	Timeline1	Raw	1.102.15986	1080	1920	10,00	7,6		0,74		42		6414724241																	Invalid	Invalid																	bear_raindeer	bear_raindeer.jpg	1400	1400	260	-160	1400	1400	EyesNotFound	17	1649					0	0	0	
111372	Lund screen-based demo project	2018-11-29	Participant1		Recording1	2018-11-15	09:53:30.267	265287	Timeline1	Raw	1.102.15986	1080	1920	10,00	7,6		0,74		42		6414757930																	Invalid	Invalid																	bear_raindeer	bear_raindeer.jpg	1400	1400	260	-160	1400	1400	EyesNotFound	17	1650					0	0	0	
111388	Lund screen-based demo project	2018-11-29	Participant1		Recording1	2018-11-15	09:53:30.267	265287	Timeline1	Raw	1.102.15986	1080	1920	10,00	7,6		0,74		42		6414774585																	Invalid	Invalid																	bear_raindeer	bear_raindeer.jpg	1400	1400	260	-160	1400	1400	EyesNotFound	17	1651					0	0	0	
111405	Lund screen-based demo project	2018-11-29	Participant1		Recording1	2018-11-15	09:53:30.267	265287	Timeline1	Raw	1.102.15986	1080	1920	10,00	7,6		0,74		42		6414791239																	Invalid	Invalid																	bear_raindeer	bear_raindeer.jpg	1400	1400	260	-160	1400	1400	EyesNotFound	17	1652					0	0	0	
111422	Lund screen-based demo project	2018-11-29	Participant1		Recording1	2018-11-15	09:53:30.267	265287	Timeline1	Raw	1.102.15986	1080	1920	10,00	7,6		0,74		42		6414807894																	Invalid	Invalid																	bear_raindeer	bear_raindeer.jpg	1400	1400	260	-160	1400	1400	EyesNotFound	17	1653					0	0	0	
111438	Lund screen-based demo project	2018-11-29	Participant1		Recording1	2018-11-15	09:53:30.267	265287	Timeline1	Raw	1.102.15986	1080	1920	10,00	7,6		0,74		42		6414824549			896	721			896	721	-0,02668	-0,15048	-0,98825					2,96	Invalid	Valid				176,8	138,8	481,0			163,8	131,8	0,4543	0,6294			0,4543	0,6294	bear_raindeer	bear_raindeer.jpg	1400	1400	260	-160	1400	1400	Fixation	17	4819	896	721	0,4543	0,6294	1	0	0	
111455	Lund screen-based demo project	2018-11-29	Participant1		Recording1	2018-11-15	09:53:30.267	265287	Timeline1	Raw	1.102.15986	1080	1920	10,00	7,6		0,74		42		6414841203			832	671			832	671	-0,07966	-0,13600	-0,98750					2,92	Invalid	Valid				190,7	140,5	477,9			152,1	122,7	0,4087	0,5939			0,4087	0,5939	bear_raindeer	bear_raindeer.jpg	1400	1400	260	-160	1400	1400	Fixation	17	4820	832	671	0,4087	0,5939	1	0	0	
111471	Lund screen-based demo project	2018-11-29	Participant1		Recording1	2018-11-15	09:53:30.267	265287	Timeline1	Raw	1.102.15986	1080	1920	10,00	7,6		0,74		42		6414857858			827	671			827	671	-0,05720	-0,12657	-0,99031					2,91	Invalid	Valid				178,8	136,0	479,0			151,1	122,7	0,4047	0,5937			0,4047	0,5937	bear_raindeer	bear_raindeer.jpg	1400	1400	260	-160	1400	1400	Fixation	17	4821	827	671	0,4047	0,5937	1	0	0	
111488	Lund screen-based demo project	2018-11-29	Participant1		Recording1	2018-11-15	09:53:30.267	265287	Timeline1	Raw	1.102.15986	1080	1920	10,00	7,6		0,74		42		6414874513			815	662	784	649	846	675	-0,07664	-0,13732	-0,98756	0,03840	-0,11504	-0,99262	2,83	2,94	Valid	Valid	124,8	134,6	481,0	191,6	140,2	476,7	143,4	118,6	154,6	123,5	0,3964	0,5873	0,3745	0,5778	0,4182	0,5967	bear_raindeer	bear_raindeer.jpg	1400	1400	260	-160	1400	1400	Fixation	17	4822	815	662	0,3964	0,5873	1	0	0	
111505	Lund screen-based demo project	2018-11-29	Participant1		Recording1	2018-11-15	09:53:30.267	265287	Timeline1	Raw	1.102.15986	1080	1920	10,00	7,6		0,74		42		6414891167			811	655	784	649	837	661	-0,08405	-0,13480	-0,98730	0,03136	-0,12062	-0,99220	2,83	2,95	Valid	Valid	128,2	137,2	480,7	193,5	141,7	476,6	143,4	118,6	153,0	120,8	0,3933	0,5821	0,3745	0,5778	0,4120	0,5864	bear_raindeer	bear_raindeer.jpg	1400	1400	260	-160	1400	1400	Fixation	17	4823	811	655	0,3933	0,5821	1	0	0	
111521	Lund screen-based demo project	2018-11-29	Participant1		Recording1	2018-11-15	09:53:30.267	265287	Timeline1	Raw	1.102.15986	1080	1920	10,00	7,6		0,74		42		6414907822																	Invalid	Invalid																	bear_raindeer	bear_raindeer.jpg	1400	1400	260	-160	1400	1400	EyesNotFound	17	1654					0	0	0	
111538	Lund screen-based demo project	2018-11-29	Participant1		Recording1	2018-11-15	09:53:30.267	265287	Timeline1	Raw	1.102.15986	1080	1920	10,00	7,6		0,74		42		6414924477																	Invalid	Invalid																	bear_raindeer	bear_raindeer.jpg	1400	1400	260	-160	1400	1400	EyesNotFound	17	1655					0	0	0	
111555	Lund screen-based demo project	2018-11-29	Participant1		Recording1	2018-11-15	09:53:30.267	265287	Timeline1	Raw	1.102.15986	1080	1920	10,00	7,6		0,74		42		6414941131			784	643	773	637	795	649	-0,09421	-0,13205	-0,98676	0,02575	-0,12378	-0,99198	2,93	3,02	Valid	Valid	128,8	140,9	479,9	190,9	142,6	477,2	141,2	116,4	145,4	118,7	0,3742	0,5735	0,3661	0,5690	0,3823	0,5779	bear_raindeer	bear_raindeer.jpg	1400	1400	260	-160	1400	1400	Fixation	17	4824	784	643	0,3742	0,5735	0	0	0	
111571	Lund screen-based demo project	2018-11-29	Participant1		Recording1	2018-11-15	09:53:30.267	265287	Timeline1	Raw	1.102.15986	1080	1920	10,00	7,6		0,74		42		6414957786			796	648	773	637	819	659	-0,07933	-0,13974	-0,98701	0,02891	-0,12899	-0,99123	2,93	3,04	Valid	Valid	127,0	144,6	488,5	188,8	145,9	486,3	141,2	116,4	149,7	120,4	0,3827	0,5769	0,3661	0,5690	0,3993	0,5848	bear_raindeer	bear_raindeer.jpg	1400	1400	260	-160	1400	1400	Fixation	17	4825	796	648	0,3827	0,5769	0	0	0	
